n_visits	prep	n_days
			
			
			
			
			
			
			
			
			
			
			
43000	в	365
			
			
13 000	в	365
			
			
			
			
			
			
			
			
			
			
			
			
1 350	None	365
			
			
			
			
			
31000	None	365
			
			
			
			
			
			
			
1700	None	365
			
			
			
			
			
			
2000	None	365
			
15 097	None	365
			
6000	None	365
			
			
400	None	365
			
			
			
			
			
			
			
			
			
			
			
			
2000	None	365
			
			
3000	None	365
			
			
			
2434	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
2 020	в	365
			
			
			
			
			
			
			
			
			
500	в	365
			
			
			
			
			
			
2 404	в	365
			
			
			
			
			
			
			
			
			
			
			
			
1 380	за	365
175	None	365
			
1 100	за	365
			
			
400	None	365
7 685	в	365
			
			
			
238	за	365
292	за	365
140	за	365
			
			
			
			
			
255	за	365
			
			
			
			
			
30000	в	365
			
			
			
			
			
			
			
3 000	за	365
			
			
			
			
			
			
			
			
			
			
			
800	None	365
800	None	365
800	None	365
400	None	365
			
			
			
			
			
			
700	None	365
			
500	None	365
1 350	None	365
			
			
1 200	в	365
40	в	1
2 500	в	365
			
			
			
450	None	365
400	в	365
302	в	365
250	в	365
180	в	365
400	в	365
250	в	365
242	в	365
1 007	в	365
236	в	365
			
506	в	365
			
450	в	365
			
			
			
			
			
трех_1000	None	365
			
840	None	365
460	None	365
			
1 648	None	365
1 006	None	365
1 800	None	365
1 919	None	365
1 830	None	365
1 009	None	365
826	None	365
			
1 560	None	365
32 516	в	365
880	None	365
			
700	None	365
			
857	None	365
			
650	None	365
			
1 135	None	365
1 050	None	365
			
1 002	None	365
2 300	None	365
1 802	None	365
268	None	365
			
			
1 630	None	365
900	None	365
			
			
			
			
			
			
			
6 532	в	365
			
1 700	за	365
			
			
			
			
			
			
			
			
			
			
270	None	365
			
			
			
			
50	None	1
5 000	None	365
			
			
			
			
			
900	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
5 710	в	365
			
			
500	None	365
1 950	None	365
			
			
40 000	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
1326	None	365
			
860	None	365
			
			
			
			
8000	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
600	None	365
			
			
			
			
			
5 500	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
2,1_1000	None	365
			
2 100	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
5 000	None	365
			
			
			
			
			
			
			
			
			
600	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
2000	None	365
			
800	None	365
			
			
			
			
			
2 041	на	365
			
			
			
			
			
300	None	365
650	None	365
			
			
			
120	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
3,5_1000	None	365
1 500	None	365
			
			
			
			
			
			
1 500	с	365
			
			
			
			
			
			
			
			
			
			
			
2 300	None	365
350	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
5 000	None	365
			
3 080	за	365
2 000	None	365
			
			
			
			
8 000	None	365
2 800	с	365
			
			
			
			
			
			
373	за	365
			
			
391	за	365
			
342	за	365
			
98	за	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
277	за	365
1 544	в	365
36 610	за	365
785	за	365
			
80	None	365
			
34	за	365
			
			
			
			
			
1 800	None	365
			
4000	None	365
			
2 800	None	365
			
			
19 000	None	365
			
			
4000	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
2 183	в	365
две_1000	в	365
пяти_1000	None	365
4,5_1000	в	365
			
750	None	365
			
			
			
56 302	за	365
26 622	на	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
2 000	None	365
три_1000	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
100000	None	365
50000	None	365
50000	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
3 000	в	365
			
			
			
			
			
			
			
			
			
			
7000	в	365
			
			
			
			
			
			
			
			
			
			
			
			
22000	None	365
			
			
			
			
			
			
			
350	None	1
			
			
			
			
			
			
			
			
			
34000	в	365
			
30000	в	365
25000	в	365
			
			
6000	в	365
500	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
250	None	365
300	None	365
400	None	365
250	None	365
400	None	365
430	None	365
600	None	365
440	None	365
550	None	365
650	None	365
			
			
			
			
			
			
			
1 500_1000	None	365
			
200	None	365
			
			
			
			
			
			
10 830	в	365
			
			
			
			
			
			
			
500	за	365
			
			
			
			
			
			
			
34 000	в	365
260	за	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
700	в	365
2 967	в	365
			
			
			
			
1 500	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
300	None	365
			
1 300	None	365
			
4 050	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
20 000	None	365
			
			
			
2 000	None	365
			
			
3000	None	365
7000	в	365
			
			
			
			
			
			
			
			
			
10 500	в	365
			
			
			
			
			
			
			
			
			
			
			
			
2 000	в	365
			
			
			
			
			
			
			
			
			
			
			
			
250000	None	365
			
			
			
			
			
			
			
			
			
10 000	в	365
			
			
			
140 785	в	365
			
			
			
			
			
50	в	1
1 500	в	365
			
			
			
			
			
			
25 000	в	365
54 000	None	365
60000	в	365
			
			
двух_1000	None	365
			
			
			
			
			
			
			
			
			
52000	в	365
			
64000	None	365
			
			
			
			
			
			
			
24000	в	365
			
			
			
			
			
			
			
			
30000	None	365
			
			
			
			
			
			
			
			
			
			
810	None	365
			
			
			
			
			
520	None	365
400	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
100	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
2 220	в	365
			
			
			
			
			
24 000	в	365
			
			
			
			
			
4000	None	365
14000	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
170	None	365
четырех_1000	в	365
3, 5_1000	в	365
			
2,5_1000	в	365
			
			
			
1 500_1000	None	365
			
			
			
			
			
2 857	с	365
			
			
			
			
			
			
			
			
			
3 000	с	365
			
			
			
			
16 784	за	365
			
			
двух_1000	None	365
			
			
			
			
			
			
			
			
			
			
60	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
1 000	None	365
			
			
			
			
			
			
4 600	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
11 813	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
6 000	None	365
			
			
			
			
			
			
			
			
4 000	в	365
			
			
			
			
			
26000	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
1 800	None	365
2 500	в	365
3000	в	365
			
1 700	None	365
1 500	None	365
			
			
			
			
			
			
3 700	None	365
			
			
			
			
			
			
23 000	в	365
			
			
			
			
			
			
			
300	None	365
			
			
			
			
			
			
4 000	None	365
			
705	в	365
			
			
			
			
30000	None	365
			
400	в	365
150	в	365
			
			
			
			
			
			
			
			
			
			
			
			
48 547	за	365
			
			
			
			
			
			
			
			
			
			
400	None	365
			
			
			
			
250	None	365
			
			
			
250	None	365
450	None	365
600	None	365
1 300	None	365
600	None	365
			
400	None	365
			
250	None	365
635	None	365
500	None	365
350	None	365
			
			
350	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
650	None	365
			
			
29 890	в	365
			
7 000	None	365
5 000	None	365
1 636	за	365
			
			
2 000	в	365
			
			
35 537	в	365
388	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
25000	None	365
			
			
			
			
4 000	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
33,5_1000	в	365
			
			
22 542	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
171	в	365
			
			
			
			
семи_1000	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
2 650	за	365
			
			
			
4 466	за	365
			
			
2 000	за	365
			
			
			
			
			
180	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
190	None	365
			
			
			
			
			
			
			
			
			
3 500	за	365
			
			
			
			
			
			
			
			
			
			
			
1 500	None	365
			
			
6 200	за	365
			
			
			
			
			
			
			
			
250	None	365
			
			
			
			
			
			
			
			
			
			
			
2 651	на	365
			
			
			
8 000	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
1 300	в	365
			
			
			
			
			
			
500	в	365
			
500	в	365
600	в	365
260	в	365
955	в	365
3 900	в	365
1 430	None	365
50000	в	365
			
			
			
			
			
			
			
			
			
			
67000	в	365
			
			
			
2 500	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
8 700	в	365
			
			
			
			
			
65000	None	365
			
			
			
			
			
			
			
197	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
302	в	365
			
			
16 000	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
21 500	в	365
			
			
			
			
			
			
			
			
			
			
			
8000	в	365
			
			
			
			
			
			
			
24 000	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
20000	None	365
			
			
			
			
			
			
1 559	None	365
			
			
			
			
			
			
			
			
			
			
			
			
550	None	365
			
			
			
			
14 930	None	365
25 262	None	365
			
2 000	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
1 800	None	365
			
			
			
			
			
			
			
			
22 039	в	365
			
			
			
			
			
			
			
			
			
			
			
			
2 000	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
230000	за	365
			
			
			
			
			
8000	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
2000	None	365
4 000	None	365
6 000	None	365
			
			
			
			
			
			
			
			
			
600	None	365
			
			
			
			
3,5_1000	в	365
			
			
30	None	1
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
1 100	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
2 600	None	365
			
			
			
			
			
112 740	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
58 481	в	365
			
			
			
			
			
19 000	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
17 708	за	365
19 393	за	365
			
			
57000	None	365
			
			
			
			
			
			
35000	в	365
			
			
			
			
			
			
			
			
			
			
1 500	в	365
			
			
130	None	365
600	None	365
			
400	None	365
500	None	365
500	None	365
			
			
			
			
			
			
			
			
			
четырёх_1000	в	365
			
			
			
			
4 000	None	365
35000	в	365
2 000	в	365
			
			
			
			
			
			
			
			
4 500	на	365
500	None	365
			
			
			
			
1 032	None	365
			
			
			
			
			
			
двух_1000	в	365
			
			
500	в	365
			
			
			
9 000	за	365
			
500	в	365
			
15 000	на	365
			
			
			
			
			
			
			
4 390	None	365
1 200	None	365
			
400	None	365
1 500	в	365
			
1 500	None	365
			
4 000	в	365
			
			
			
			
			
			
			
			
300	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
5 500	за	365
18000	в	365
			
			
			
			
			
			
5 826	None	365
			
			
			
			
			
			
			
			
			
			
326 336	в	365
14000	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
222 175	в	365
			
			
1 800	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
2 000	None	365
			
			
			
2 600	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
1000	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
2 900	за	365
			
			
4000	в	365
			
			
			
			
			
			
6000	None	365
7000	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
150	None	365
			
			
			
			
			
			
160	None	365
			
			
			
			
			
			
			
			
			
			
100	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
484	за	365
			
			
			
			
2 659	None	365
80000	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
4 000_1000	None	365
			
			
			
			
			
			
			
			
			
			
			
1 000	None	365
			
			
			
			
			
			
500	в	365
			
			
			
			
			
			
			
			
			
			
296 000	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
18 000	None	365
			
			
			
			
			
2,5_1000	None	365
			
			
			
			
			
			
			
			
			
			
			
108 000	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
4,5_1000	в	365
			
5000	в	365
			
			
			
			
			
			
			
			
45000	в	365
			
			
200	в	365
1 200	в	365
			
			
			
250	в	365
			
1 500	None	365
			
1 000	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
двух_1000	в	365
			
			
			
50	None	365
			
3 080	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
3000	в	365
			
			
			
2 000	None	365
			
			
2 221	None	365
			
30000	с	365
			
			
			
			
			
			
			
			
			
			
			
			
756	None	365
			
			
			
			
2 500	None	365
			
			
			
			
			
			
			
			
2 100	None	365
			
15000	None	365
13000	None	365
14000	None	365
			
			
7000	None	365
8000	None	365
15000	None	365
30000	None	365
			
			
			
			
			
			
			
			
70000	None	365
			
			
			
			
476 980	в	365
			
			
			
			
			
пяти_1000	None	365
			
			
			
			
84000	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
315	с	365
			
			
			
1000	None	365
			
22000	в	365
843	в	365
			
			
			
			
498	за	365
			
			
			
			
			
			
			
			
			
50	None	1
			
			
			
			
			
5 000	None	365
			
			
			
			
			
			
			
1 600	за	365
			
			
57 880	в	365
			
			
			
			
			
37000	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
1 800	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
4 000	в	30
			
500	в	365
			
140	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
460	в	365
			
			
			
1,8_1000	None	365
2000	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
5 600	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
325	в	365
			
			
			
500	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
4 293	за	365
4 937	за	365
3 832	за	365
6 912	за	365
			
3 082	за	365
			
6 590	за	365
			
4 817	за	365
4 754	за	365
4 114	за	365
3 160	за	365
3 003	за	365
			
4 077	за	365
3 535	за	365
6 138	за	365
			
2 551	за	365
7593	за	365
15 392	за	365
5137	за	365
8 724	за	365
3 670	за	365
			
			
3 959	за	365
			
6 000	None	365
			
			
			
			
4000	None	365
3 969	за	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
16 500	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
16000	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
270	в	365
			
			
			
			
			
3,5_1000	None	365
			
			
			
			
			
3 000	в	365
3000	в	365
			
			
3 000	None	365
			
			
			
3 496	None	365
			
			
			
			
			
			
13000	None	365
3 175	с	365
4 300	в	365
5 900	в	365
4 200	в	365
			
1 316	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
6 200	в	365
			
			
			
			
			
14 600	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
1 715	в	365
			
			
			
			
			
			
			
			
			
			
			
5 000	в	30
1 000	None	30
			
300	за	30
			
600	в	30
400	в	30
600	в	30
			
551	в	365
			
450	в	365
			
			
			
			
1 000	в	30
			
			
			
1 400	в	365
			
			
			
			
			
			
			
70000	None	365
			
			
			
			
			
			
			
			
820	за	365
672	в	365
			
			
14 000	за	365
			
			
1 319	за	365
			
			
			
			
2 069	за	365
8 702	за	365
			
			
			
			
1 000	None	365
			
			
			
			
			
			
3 497	за	365
3 080	за	365
17 279	за	365
			
465	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
100	None	1
			
200	в	30
			
			
600	за	365
700	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
19 760	в	365
84 653	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
25000	None	365
900	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
10 941	за	365
			
			
			
			
			
			
			
			
			
			
3 700	None	365
			
4,5_1000	None	365
			
			
			
			
			
			
47000	за	365
			
			
			
			
2 000_1000	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
500	в	365
			
			
			
			
			
			
560	None	365
			
			
			
			
			
			
			
600	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
650	None	365
600	None	365
1 200	None	365
2000	None	365
			
			
297	за	365
			
750	в	365
			
			
			
			
			
			
			
4 692	за	365
			
			
			
			
			
			
11 000	None	365
			
32000	None	365
			
			
			
			
			
2 545	за	365
			
			
			
1 862	в	365
			
			
			
700	в	365
650	в	365
1 240	в	365
500	в	365
			
			
			
			
			
			
			
			
4 500	None	365
2 000	None	365
5 000	None	365
5 500	None	365
4 000	None	365
2 000	None	365
			
4 500	None	365
4 000	None	365
			
8 500	None	365
5 000	None	365
4 000	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
3 260	за	365
			
			
500	за	365
			
			
			
			
			
			
			
			
3 000	в	365
			
			
			
			
17 500	None	365
			
4 856	в	365
			
3 345	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
221	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
10 898	за	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
3 000	в	365
			
			
			
			
			
			
			
3,5_1000	None	365
3000	None	365
11000	None	365
			
			
			
			
4000	в	365
			
			
			
3 000	None	365
			
			
			
			
130000	в	365
			
			
1 200	в	365
			
			
			
			
4 000	None	365
			
2 000	в	365
			
			
			
			
			
			
			
6 059	за	365
3 639	None	365
			
2 617	за	365
3 757	за	365
4 287	за	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
1 600	в	365
700	None	365
			
			
			
			
			
12 675	за	365
			
			
			
1 569	за	365
3 293	за	365
			
			
4 500	за	365
1 550	за	365
8 450	в	365
3 300	за	365
4 200	за	365
			
			
1 637	в	365
1 626	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
1 000	в	1
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
2 000	в	365
			
			
			
			
			
			
			
			
			
			
			
550	в	365
			
710	за	365
			
			
			
			
			
			
			
			
			
			
7000	в	365
			
			
7000	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
500	None	365
			
			
			
			
1 500	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
17000	в	365
17 839	за	365
1 500	None	365
			
6000000	в	365
			
			
			
159	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
350	None	365
			
			
			
			
			
4000	None	365
			
			
600	в	365
			
			
			
			
			
			
300	в	365
600	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
200	за	365
			
16000	за	365
			
			
			
			
1 669	в	365
856	за	365
			
			
			
			
			
59 568	None	365
			
			
			
			
			
			
			
500	None	365
			
двух_1000	None	365
			
6 500	None	365
			
			
			
			
			
			
			
16 800	за	365
			
			
			
			
4 000	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
три_1000	None	365
			
двух_1000	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
550	за	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
130	с	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
20 350	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
1026	за	365
			
700	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
440	за	365
300	за	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
7 000	None	365
			
			
			
			
			
			
			
			
			
			
			
			
3 390	в	365
5 000	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
320	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
180	None	365
4 000	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
4 020	в	365
			
			
			
			
			
300	в	365
			
1 000	в	365
			
			
13 640	в	365
2 470	в	365
			
			
			
240	за	365
			
			
			
			
			
			
			
			
			
			
			
			
			
7 500	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
31 794	в	365
			
			
			
			
700	за	365
			
3 000	None	30
			
			
			
			
			
366	в	365
			
2 057	за	365
600	None	365
			
			
			
			
			
			
			
			
			
			
			
			
3 620	в	365
2 000	в	365
			
			
			
			
			
			
			
			
			
			
1 500	None	365
			
			
			
			
1 700	None	365
1 800	None	365
4 000	в	365
500	None	365
1 000	None	365
3 000	в	365
485	None	365
4 000	в	365
			
550	None	365
			
			
600	None	365
800	None	365
			
			
650	None	365
6000	за	365
			
			
6 500	None	365
			
600	в	365
5 846	за	365
			
			
			
			
400	None	365
600	None	365
			
600	None	365
			
			
			
			
			
			
			
800	None	365
500	None	365
			
4 500	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
502	в	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
8 000	None	365
			
			
			
			
			
			
			
2 700	в	365
			
			
			
			
			
			
			
1 900	None	365
			
2 564	в	365
			
			
			
6 012	в	365
			
4 000	в	365
3000	в	365
			
			
			
9 000	за	365
			
			
			
			
			
			
			
2 398	None	365
			
			
			
			
			
			
			
1 800	None	365
			
			
			
			
			
			
3 000	в	365
			
3 600	в	365
1 500	в	365
4 000	в	365
4 200	в	365
2 500	в	365
3 500	в	365
4 200	в	365
			
			
395	за	365
			
			
			
			
			
			
			
1 150	None	365
1 000	None	365
700	None	365
			
			
			
			
			
			
			
			
1 000	None	365
			
			
3 000	в	365
1 000	None	365
			
			
			
16 000	None	365
			
16 929	за	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
8 000	None	365
			
			
			
			
500	None	365
			
100	None	1
500	None	365
			
			
			
			
500	None	365
			
			
			
			
			
			
			
			
500	в	365
			
			
			
7 221	None	365
3 650	None	365
			
			
			
			
2 755	None	365
30 735	None	365
28 850	None	365
7 700	None	365
3 930	None	365
4 075	None	365
8 900	None	365
6 012	None	365
10 210	None	365
			
5 270	None	365
6 930	None	365
3 280	None	365
3 640	None	365
10 700	None	365
2 530	None	365
			
			
			
			
			
			
			
54760	None	365
			
			
			
			
			
2 000	None	365
			
			
			
			
			
			
268	в	365
373	за	365
			
13 000	с	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
15 080	с	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
500	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
5 000	None	365
			
			
400	в	365
1 500	None	365
1 500	None	365
			
1 600	None	365
			
			
			
2 000	None	365
2 700	None	365
			
2 500	None	365
1 500	None	365
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
2 000	None	365
			
			
700	в	365
			
			
			
			
			
			
			
			
500	None	365
			
			
			
500	None	365
			
600	None	365
			
